Year;Period;ScreenedBy_H;Sample_ref_long;Sample_ref;Oocyte_stage_H;Hydration_state_H;Egg_stage_H;POF_H;Spent_H;Massive_atr_H;Early_alpha_H;Discard_H;Comment_H;Fecundity_H;Spawn_marker_H;Atresia_H;Embedding_H;Batch_fec_H;POF_analysis_H;Calendar_day;Fish_weight;Length;Fulton_K;GSI;Latitude_N;Longitude_W;Ovary_weight;Samp_approach;Walsh_Mat
2019;6;IMR;E009eE;E009;1;0;0;0;1;0;0;0;Har gytt, beta atresi, mange hvite huller;no;no;no;no;no;no;165;478;37,50;0,91;0,86;59,75;14,95;4,10;R;6
2019;6;WMR;E010;E010;3;0;0;1;0;0;1;0;;no;yes;yes;yes;no;no;165;554;40,50;0,83;3,18;59,75;14,95;17,60;R;5
2019;6;AZTI;E011ek;E011;4;0;0;1;1;1;1;0;;no;yes;no;no;no;no;165;406;37,00;0,80;1,68;59,75;14,95;6,80;R;5
2019;6;IEO;E012eM;E012;5;2;0;1;0;0;0;0;;no;yes;yes;no;no;no;165;540;40,00;0,84;4,84;59,75;14,95;26,10;R;5
2019;6;IMR;E013eE;E013;1;0;0;0;1;0;0;0;Har gytt, beta atresi, mange hvite huller;no;no;no;no;no;no;165;408;37,00;0,81;1,16;59,75;14,95;4,70;R;6
2019;6;AZTI;E015ek;E015;1;0;0;1;1;0;0;0;Old atresia;no;yes;no;no;no;no;165;406;36,50;0,83;0,87;59,75;14,95;3,50;R;6
2019;6;IEO;E016eM;E016;1;0;2;0;1;0;0;0;;no;yes;no;no;no;no;165;412;35,50;0,92;1,12;59,75;14,95;4,60;R;6
2019;6;IMR;E017eE;E017;2;0;0;0;0;0;0;0;;no;no;no;no;no;no;165;450;38,00;0,82;1,29;59,75;14,95;5,80;R;6
2019;6;WMR;E018;E018;2;0;0;1;1;0;0;0;;no;yes;no;no;no;no;165;456;38,00;0,83;1,37;59,75;14,95;6,30;R;6
2019;6;AZTI;E019ek;E019;2;0;0;1;1;0;1;0;;no;yes;no;no;no;no;165;464;37,50;0,88;1,48;59,75;14,95;6,90;R;6
2019;6;IEO;E020eM;E020;4;0;2;1;0;0;1;0;Early alpha atresia scarce and initial.;no;yes;yes;yes;no;no;165;448;37,50;0,85;7,62;59,75;14,95;34,20;R;4
2019;6;IMR;E021eE;E021;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;no;165;426;36,00;0,91;7,40;59,75;14,95;31,50;R;5
2019;6;WMR;E022;E022;2;0;0;1;1;0;0;0;;no;yes;no;no;no;no;171;496;38,50;0,87;1,07;61,72;11,57;5,30;R;6
2019;6;AZTI;E023ek;E023;2;0;0;1;1;1;1;0;;no;yes;no;no;no;no;171;426;38,00;0,78;1,57;61,72;11,57;6,70;R;6
2019;6;IEO;E024eM;E024;1;0;0;0;1;0;0;0;;no;no;no;no;no;no;171;436;37,50;0,83;1,01;61,72;11,57;4,40;R;6
2019;6;IMR;E025eE;E025;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;no;171;460;39,00;0,78;5,04;61,72;11,57;23,20;R;5
2019;6;WMR;E026;E026;2;0;0;1;0;0;0;0;;no;yes;yes;no;no;no;171;446;37,50;0,85;1,23;61,72;11,57;5,50;R;6
2019;6;AZTI;E027ek;E027;1;0;0;1;0;0;0;0;;no;yes;yes;no;no;no;171;460;37,50;0,87;1,29;61,72;11,57;5,90;R;6
2019;6;IEO;E028eM;E028;2;0;2;0;1;0;0;0;;no;yes;no;no;no;no;171;466;38,50;0,82;0,98;61,72;11,57;4,60;R;6
2019;6;IMR;E029eE;E029;4;0;0;0;0;0;0;0;Beta atresi;no;no;no;no;no;no;171;434;36,50;0,89;1,81;61,72;11,57;7,90;R;5
2019;6;WMR;E030;E030;5;3;0;1;0;0;0;0;;no;yes;yes;no;no;no;171;496;40,00;0,78;8,41;61,72;11,57;41,70;R;5
2019;6;AZTI;E031ek;E031;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;no;171;486;38,00;0,89;10,47;61,72;11,57;50,90;R;5
2019;6;IEO;E032eM;E032;1;0;0;0;1;0;0;0;;no;no;no;no;no;no;171;384;37,00;0,76;1,42;61,72;11,57;5,40;R;6
2019;6;IMR;E033eE;E033;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;no;171;424;36,50;0,87;3,05;61,72;11,57;12,90;R;5
2019;6;WMR;E034;E034;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;no;171;468;39,50;0,76;9,65;61,72;11,57;45,10;R;5
2019;6;AZTI;E035ek;E035;5;3;0;1;0;0;0;0;"only two hyd oocytes; one in stage 1 and the other in stage 3. Thus, i go for the stage 3 because there are recent pofs.";no;yes;yes;no;no;no;171;396;36,00;0,85;2,48;61,72;11,57;9,80;R;5
2019;6;IMR;E037eE;E037;2;0;0;0;0;0;0;0;;no;no;no;no;no;no;171;368;35,50;0,82;1,12;61,72;11,57;4,10;R;6
2019;6;AZTI;E039ek;E039;2;0;0;0;1;1;1;0;All oocytes more advanced than CA, atretic;no;no;no;no;no;no;171;350;34,50;0,85;3,42;61,72;11,57;12,00;D;4
2019;6;IEO;E040eM;E040;2;0;0;0;0;1;1;0;;no;no;no;no;no;no;171;398;37,50;0,75;3,70;61,72;11,57;14,70;D;4
2019;6;IMR;E041eE;E041;5;3;0;1;0;0;1;0;;no;yes;yes;yes;no;no;171;440;37,00;0,87;4,27;61,72;11,57;18,80;D;4
2019;6;WMR;E042;E042;4;0;0;1;0;1;1;0;;no;yes;no;no;no;no;171;314;34,50;0,76;5,00;61,72;11,57;15,70;D;4
2019;6;AZTI;E043ek;E043;4;0;0;0;0;0;0;0;;no;no;no;no;no;no;171;390;35,00;0,91;7,80;61,72;11,57;30,40;D;4
2019;6;IEO;E044eM;E044;2;0;0;1;0;1;1;0;;no;yes;no;no;no;no;176;292;33,00;0,81;2,98;62,78;0,16;8,70;R;6
2019;6;IMR;E045eE;E045;2;0;0;0;0;0;0;0;Beta atresi;no;no;no;no;no;no;176;346;35,00;0,81;0,46;62,78;0,16;1,60;R;6
2019;6;WMR;E046;E046;5;2;0;1;0;0;1;0;;no;yes;yes;yes;no;no;176;288;32,50;0,84;2,62;62,78;0,16;7,50;R;6
2019;6;AZTI;E047ek;E047;2;0;2;1;1;1;0;0;;no;yes;no;no;no;no;176;374;35,00;0,87;0,88;62,78;0,16;3,30;R;6
2019;6;IEO;E048eM;E048;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;no;176;322;33,50;0,86;4,56;62,78;0,16;14,70;R;5
2019;6;IMR;E049eE;E049;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;no;176;254;31,50;0,81;5,82;62,78;0,16;14,80;R;5
2019;6;WMR;E050;E050;1;0;0;0;0;0;0;0;;no;no;no;no;no;no;176;350;36,00;0,75;0,97;62,78;0,16;3,40;R;6
2019;6;AZTI;E051ek;E051;1;0;0;0;1;0;0;0;;no;no;no;no;no;no;176;364;34,50;0,89;0,89;62,78;0,16;3,20;R;6
2019;6;IEO;E052eM;E052;1;0;0;0;1;0;0;0;;no;no;no;no;no;no;176;282;32,00;0,86;0,91;62,78;0,16;2,60;R;5
2019;6;IMR;E053eE;E053;4;0;1;0;0;0;0;0;;no;yes;yes;no;no;no;176;300;32,00;0,92;3,89;62,78;0,16;11,70;R;5
2019;6;WMR;E054;E054;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;no;176;376;35,00;0,88;6,81;62,78;0,16;25,60;D;5
2019;6;AZTI;E055ek;E055;;;;;;;;;Bad block. In proccess.;no;no;no;no;no;no;176;354;34,50;0,86;10,50;62,78;0,16;37,20;D;5
2019;6;IEO;E056eM;E056;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;no;176;464;37,00;0,92;5,60;62,78;0,16;26,00;D;6
2019;6;IMR;E057eE;E057;5;2;0;1;0;0;0;0;;no;yes;yes;no;no;no;176;412;36,50;0,85;4,28;62,78;0,16;17,60;D;5
2019;6;WMR;E058;E058;5;3;0;1;0;0;0;0;;no;yes;yes;no;no;no;176;452;37,00;0,89;7,83;62,78;0,16;35,40;D;6
2019;6;AZTI;E059ek;E059;1;0;0;1;1;1;1;0;;no;yes;no;no;no;no;176;368;36,00;0,79;5,32;62,78;0,16;19,60;D;6
2019;6;IEO;E060eM;E060;5;1;0;1;0;0;0;0;;no;yes;yes;no;no;no;176;354;35,00;0,83;6,31;62,78;0,16;22,30;D;6
2019;6;IMR;E061eE;E061;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;no;176;254;32,00;0,78;8,87;62,78;0,16;22,50;D;6
2019;6;WMR;E062;E062;3;0;0;0;0;0;1;0;Corrected;yes;no;no;no;no;no;176;282;32,00;0,86;5,78;62,78;0,16;16,30;D;5
2019;6;AZTI;E063ek;E063;;;;;;;;;Bad block. In proccess.;no;no;no;no;no;no;176;452;37,50;0,86;4,76;62,78;0,16;21,50;D;6
2019;6;IEO;E064eM;E064;5;3;0;1;0;0;0;0;;no;yes;yes;no;no;no;176;264;29,50;1,03;9,85;62,78;0,16;26,00;D;5
2019;6;IMR;E065eE;E065;5;3;1;1;0;0;0;0;;no;yes;yes;no;no;no;176;414;35,50;0,93;12,70;62,78;0,16;52,60;D;6
2019;3;IMR;G001eE;G001;2;0;0;1;1;0;0;0;Lot of  beta atresia;no;yes;no;no;no;no;102;357;37,80;0,66;1,93;50,26;10,40;6,90;R;5
2019;3;WMR;G002;G002;3;0;0;1;1;0;0;0;;no;yes;no;no;no;no;102;293;35,60;0,65;2,15;50,26;10,40;6,30;R;5
2019;3;IEO;G003eK;G003;2;0;0;0;0;1;0;0;;no;no;no;no;no;no;102;365;37,80;0,68;2,19;50,26;10,40;8,00;R;5
2019;3;AZTI;G004eM;G004;2;0;2;1;1;1;0;0;;no;yes;no;no;no;no;102;329;37,20;0,64;2,46;50,26;10,40;8,10;R;5
2019;3;IMR;G005eE;G005;2;0;0;1;1;1;0;0;;no;yes;no;no;no;no;102;319;37,50;0,60;3,04;50,26;10,40;9,70;R;5
2019;3;WMR;G006;G006;3;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;102;297;35,50;0,66;4,21;50,26;10,40;12,50;R;5
2019;3;IEO;G007eK;G007;4;0;0;1;0;1;1;0;Only two migratory nuclei with healthy aspect. The rest of vitellogenic oocytes except some early Yv_Yg are atretic. Cortical alveoli is the first healthy cohort.;no;yes;no;no;no;no;102;256;34,20;0,64;2,73;50,26;10,40;7,00;R;5
2019;3;AZTI;G008eM;G008;5;3;0;1;0;1;1;0;;no;yes;no;no;no;no;102;308;37,00;0,61;6,33;50,26;10,40;19,50;R;4
2019;3;IMR;G009eE;G009;4;0;1;1;0;0;1;0;;no;yes;yes;yes;no;yes;102;348;37,10;0,68;3,56;50,26;10,40;12,40;R;5
2019;3;WMR;G010;G010;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;102;322;36,60;0,66;5,99;50,26;10,40;19,30;R;4
2019;3;IEO;G011eK;G011;4;0;2;1;0;1;1;0;Only two migratory nuclei with healthy aspect. The rest of vitellogenic oocytes and many advanced cortical alveoli are atretic.;no;yes;no;no;no;no;102;260;33,70;0,68;2,12;50,26;10,40;5,50;R;2
2019;3;AZTI;G012eM;G012;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;102;423;39,40;0,69;6,81;50,26;10,40;28,80;R;3
2019;3;IMR;G013eE;G013;2;0;0;0;0;0;0;0;corrected;no;no;no;no;no;no;102;394;39,00;0,66;2,51;50,26;10,40;9,90;R;2
2019;3;WMR;G014;G014;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;102;295;36,70;0,60;2,88;50,26;10,40;8,50;R;2
2019;3;IEO;G015eK;G015;2;0;0;1;0;1;1;0;;no;yes;no;no;no;no;102;405;39,80;0,64;1,80;50,26;10,40;7,30;R;5
2019;3;AZTI;G016eM;G016;1;0;0;1;0;1;1;0;;no;yes;no;no;no;no;102;296;35,10;0,68;1,49;50,26;10,40;4,40;R;5
2019;3;IMR;G017eE;G017;2;0;0;1;0;0;0;0;Some Beta atresia;no;yes;yes;no;no;yes;102;255;33,60;0,67;1,02;50,26;10,40;2,60;R;5
2019;3;WMR;G018;G018;3;0;0;0;0;0;1;0;;yes;no;no;no;no;no;102;382;38,90;0,65;1,83;50,26;10,40;7,00;R;5
2019;3;IEO;G019eK;G019;3;0;0;0;0;0;1;0;A lot of atresia. Only the earliest vitellogenic oocytes aren't atretic but many are unhealthy. Probably this sample was going to a massive atresia.;yes;no;no;no;no;no;102;323;36,10;0,69;2,88;50,26;10,40;9,30;R;5
2019;3;AZTI;G020eM;G020;5;3;0;1;0;1;0;0;;no;yes;no;no;no;no;102;256;33,60;0,67;2,66;50,26;10,40;6,80;R;4
2019;3;IMR;G021eE;G021;3;0;0;0;0;0;1;0;Corrected, just above 400 um, possibly spent or stopped maturation;yes;no;no;no;no;no;102;300;35,30;0,68;2,57;50,26;10,40;7,70;R;5
2019;3;IEO;G023eK;G023;5;1;0;1;0;0;1;0;Abundant atresia.;no;yes;yes;yes;no;yes;102;316;36,70;0,64;5,28;50,26;10,40;16,70;R;5
2019;3;AZTI;G024eM;G024;4;0;0;1;0;1;0;0;;no;yes;no;no;no;no;102;308;35,40;0,69;4,38;50,26;10,40;13,50;R;5
2019;3;IMR;G025eE;G025;2;0;0;1;0;0;0;0;Lot of  beta atresia;no;yes;yes;no;no;yes;102;298;36,60;0,61;0,10;50,26;10,40;0,30;R;5
2019;3;WMR;G026;G026;5;2;1;0;0;0;0;0;;no;yes;yes;no;no;no;102;274;35,10;0,63;3,69;50,26;10,40;10,10;R;5
2019;3;IEO;G027eK;G027;3;0;2;1;0;0;1;0;A lot of atresia. Only the earliest vitellogenic oocytes aren't atretic but many are unhealthy. Probably this sample was going to a massive atresia.;no;yes;yes;yes;no;yes;102;330;36,60;0,67;3,03;50,26;10,40;10,00;R;5
2019;3;AZTI;G028eM;G028;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;102;490;40,50;0,74;7,71;50,26;10,40;37,80;R;3
2019;3;IMR;G029eE;G029;1;0;0;1;0;0;0;0;Lot of  beta atresia;no;yes;yes;no;no;yes;102;345;37,60;0,65;1,94;50,26;10,40;6,70;R;5
2019;3;WMR;G030;G030;4;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;102;312;35,70;0,69;2,21;50,26;10,40;6,90;R;5
2019;3;IEO;G031eK;G031;5;1;0;1;0;0;1;0;Abundant atresia.;no;yes;yes;yes;no;yes;102;304;34,20;0,76;8,52;50,26;10,40;25,90;R;3
2019;3;AZTI;G032eM;G032;2;0;0;1;1;1;1;0;;no;yes;no;no;no;no;102;312;35,60;0,69;1,83;50,26;10,40;5,70;R;5
2019;3;IMR;G033eE;G033;5;3;0;1;0;0;0;0;Lot of  beta atresia;no;yes;yes;no;yes;yes;102;277;35,00;0,65;5,09;50,26;10,40;14,10;R;3
2019;3;WMR;G034;G034;3;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;102;306;37,10;0,60;3,30;50,26;10,40;10,10;R;5
2019;3;IEO;G035eK;G035;3;0;0;1;0;0;1;0;Only one early alpha atresia.;no;yes;yes;yes;no;yes;102;419;37,60;0,79;3,08;50,26;10,40;12,90;R;5
2019;3;AZTI;G036eM;G036;2;0;2;1;1;1;1;0;;no;yes;no;no;no;no;102;281;34,40;0,69;2,38;50,26;10,40;6,70;R;5
2019;3;IMR;G037eE;G037;5;3;1;1;0;0;0;0;Lot of  beta atresia;no;yes;yes;no;no;yes;102;357;36,20;0,75;6,97;50,26;10,40;24,90;R;4
2019;3;WMR;G038;G038;5;3;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;102;358;36,60;0,73;4,75;50,26;10,40;17,00;R;4
2019;3;IEO;G039eK;G039;1;0;0;0;1;1;0;0;;no;no;no;no;no;no;102;224;32,50;0,65;2,19;50,26;10,40;4,90;R;5
2019;3;AZTI;G040eM;G040;5;3;0;1;0;1;1;0;;no;yes;no;no;no;no;102;297;34,90;0,70;5,96;50,26;10,40;17,70;R;4
2019;3;IMR;G041eE;G041;4;0;1;1;0;0;0;0;Some Beta atresia;no;yes;yes;no;no;yes;102;351;37,60;0,66;2,56;50,26;10,40;9,00;R;5
2019;3;WMR;G042;G042;3;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;102;323;36,10;0,69;3,03;50,26;10,40;9,80;R;5
2019;3;IEO;G043eK;G043;2;0;0;0;0;1;1;0;;no;no;no;no;no;no;102;258;33,20;0,71;1,40;50,26;10,40;3,60;R;5
2019;3;AZTI;G044eM;G044;4;0;0;1;0;1;1;0;;no;yes;no;no;no;no;102;252;33,30;0,68;4,40;50,26;10,40;11,10;R;5
2019;3;IMR;G045eE;G045;1;0;0;1;1;1;0;0;;no;yes;no;no;no;no;102;268;34,30;0,66;5,78;50,26;10,40;15,50;R;5
2019;3;WMR;G046;G046;2;0;0;1;1;1;0;0;;no;yes;no;no;no;no;102;259;33,60;0,68;2,86;50,26;10,40;7,40;R;5
2019;3;IEO;G047eK;G047;3;0;0;1;0;0;0;0;A lot of atresia. The most advanced oocytes are very early vitellogenic. In the limit with cortical alveoli.;no;yes;yes;no;no;yes;102;284;35,40;0,64;2,11;50,26;10,40;6,00;R;5
2019;3;AZTI;G048eM;G048;4;0;2;1;0;1;1;0;;no;yes;no;no;no;no;102;283;35,40;0,64;4,10;50,26;10,40;11,60;R;5
2019;3;IMR;G049eE;G049;1;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;102;219;33,10;0,60;1,00;50,26;10,40;2,20;R;5
2019;3;IEO;G051eK;G051;5;3;1;1;0;0;1;0;Abundant atresia.;no;yes;yes;yes;no;yes;102;280;34,60;0,68;7,32;50,26;10,40;20,50;R;4
2019;3;AZTI;G052eM;G052;5;3;0;1;0;1;1;0;;no;yes;no;no;no;no;102;218;32,00;0,67;3,62;50,26;10,40;7,90;R;4
2019;3;IMR;G053eE;G053;4;0;0;1;0;0;0;0;Some Beta atresia;no;yes;yes;no;no;yes;102;319;35,90;0,69;8,62;50,26;10,40;27,50;R;4
2019;3;WMR;G054;G054;2;0;0;1;1;1;0;0;;no;yes;no;no;no;no;102;301;35,10;0,70;3,69;50,26;10,40;11,10;R;4
2019;3;IEO;G055eK;G055;3;0;0;1;0;0;0;0;Abundant atresia. The most advanced oocytes are very early vitellogenic. In the limit with cortical alveoli.;no;yes;yes;no;no;yes;102;315;37,00;0,62;2,38;50,26;10,40;7,50;R;5
2019;3;AZTI;G056eM;G056;1;0;2;1;1;1;0;0;;no;yes;no;no;no;no;102;206;31,80;0,64;1,31;50,26;10,40;2,70;R;5
2019;3;IMR;G057eE;G057;4;0;1;1;0;0;0;0;Some Beta atresia;no;yes;yes;no;no;yes;102;315;37,40;0,60;4,06;50,26;10,40;12,80;R;5
2019;3;WMR;G058;G058;2;0;0;0;1;0;0;0;;no;no;no;no;no;no;102;278;35,30;0,63;1,40;50,26;10,40;3,90;R;5
2019;3;IEO;G059eK;G059;4;0;0;1;0;0;1;0;Abundant atresia. Only one early alpha atresia.;no;yes;yes;yes;no;yes;102;342;37,40;0,65;5,67;50,26;10,40;19,40;R;4
2019;3;AZTI;G060eM;G060;5;1;0;1;0;1;1;0;;no;yes;no;no;no;no;102;363;38,00;0,66;3,06;50,26;10,40;11,10;R;5
2019;3;IMR;G061eE;G061;1;0;0;1;1;1;1;0;;no;yes;no;no;no;no;102;258;34,20;0,65;1,78;50,26;10,40;4,60;R;5
2019;3;WMR;G062;G062;4;0;0;0;0;0;1;0;;no;no;no;no;no;no;102;343;36,30;0,72;6,33;50,26;10,40;21,70;R;3
2019;3;IEO;G063eK;G063;4;0;0;1;0;0;1;0;A lot of atresia. Only one early alpha atresia and very initial.;no;yes;yes;yes;no;yes;102;438;39,70;0,70;5,07;50,26;10,40;22,20;R;5
2019;3;AZTI;G064eM;G064;5;3;1;0;0;0;1;0;;no;yes;yes;yes;no;no;102;391;38,50;0,69;8,34;50,26;10,40;32,60;R;4
2019;3;IMR;G065eE;G065;4;0;0;1;0;0;0;0;Lot of  beta atresia;no;yes;yes;no;no;yes;102;335;37,10;0,66;7,67;50,26;10,40;25,70;R;3
2019;3;WMR;G066;G066;1;0;0;1;1;1;0;0;;no;yes;no;no;no;no;102;230;33,00;0,64;2,48;50,26;10,40;5,70;R;5
2019;3;IEO;G067eK;G067;5;1;0;0;0;0;1;0;Abundant atresia. Very initial hydration.;no;yes;yes;yes;no;no;102;454;39,50;0,74;7,64;50,26;10,40;34,70;R;5
2019;3;AZTI;G068eM;G068;2;0;2;1;1;1;1;0;;no;yes;no;no;no;no;102;288;35,20;0,66;1,81;50,26;10,40;5,20;R;5
2019;3;IMR;G069eE;G069;4;0;0;1;0;0;0;0;Lot of Beta atresia;no;yes;yes;no;no;yes;102;281;35,90;0,61;3,06;50,26;10,40;8,60;R;5
2019;3;WMR;G070;G070;1;0;0;1;1;1;0;0;;no;yes;no;no;no;no;102;207;31,70;0,65;0,97;50,26;10,40;2,00;R;5
2019;3;IEO;G071eK;G071;4;0;0;1;0;0;1;0;A lot of atresia.;no;yes;yes;yes;no;yes;102;255;34,50;0,62;5,06;50,26;10,40;12,90;R;5
2019;3;AZTI;G072eM;G072;5;3;0;1;0;1;1;0;;no;yes;no;no;no;no;102;260;33,80;0,67;3,15;50,26;10,40;8,20;R;5
2019;3;IMR;G073eE;G073;5;3;1;1;0;0;0;0;Lot of  beta atresia;no;yes;yes;no;no;yes;102;372;37,70;0,69;3,82;50,26;10,40;14,20;R;5
2019;3;IEO;G075eK;G075;5;3;0;1;0;0;1;0;A lot of atresia.;no;yes;yes;yes;yes;yes;102;292;34,40;0,72;5,45;50,26;10,40;15,90;R;4
2019;3;AZTI;G076eM;G076;2;0;0;1;1;1;1;0;;no;yes;no;no;no;no;102;366;37,70;0,68;4,59;50,26;10,40;16,80;R;5
2019;3;WMR;G078;G078;4;0;0;1;1;0;1;0;;no;yes;no;no;no;no;102;270;35,20;0,62;2,22;50,26;10,40;6,00;R;5
2019;3;IEO;G079eK;G079;4;0;0;1;0;0;1;0;A lot of atresia.;no;yes;yes;yes;no;yes;102;386;38,00;0,70;5,52;50,26;10,40;21,30;R;2
2019;3;AZTI;G080eM;G080;4;0;0;1;0;0;1;0;;no;yes;yes;yes;no;yes;102;261;34,10;0,66;8,81;50,26;10,40;23,00;R;3
2019;3;IMR;G081eE;G081;5;3;0;1;1;1;0;0;;no;yes;no;no;no;no;102;287;35,60;0,64;3,59;50,26;10,40;10,30;R;5
2019;3;WMR;G082;G082;3;0;0;0;0;1;1;0;;no;no;no;no;no;no;102;310;36,60;0,63;4,23;50,26;10,40;13,10;R;2
2019;3;IEO;G083eK;G083;2;0;2;0;0;1;1;0;;no;yes;no;no;no;no;102;274;33,90;0,70;2,70;50,26;10,40;7,40;R;5
2019;3;AZTI;G084eM;G084;2;0;0;1;1;1;1;0;;no;yes;no;no;no;no;102;267;33,60;0,70;2,13;50,26;10,40;5,70;R;5
2019;3;IMR;G085eE;G085;4;0;0;1;1;1;0;0;;no;yes;no;no;no;no;102;216;33,10;0,60;2,27;50,26;10,40;4,90;R;5
2019;3;IEO;G087eK;G087;4;0;0;1;0;1;1;0;;no;yes;no;no;no;no;102;296;35,50;0,66;2,64;50,26;10,40;7,80;R;5
2019;3;AZTI;G088eM;G088;4;0;1;0;0;0;1;0;;no;yes;yes;yes;no;no;102;373;38,00;0,68;10,11;50,26;10,40;37,70;R;3
2019;3;IMR;G089eE;G089;4;0;0;1;0;0;1;0;Lot of  beta atresia;no;yes;yes;yes;no;yes;102;263;34,10;0,66;6,54;50,26;10,40;17,20;R;2
2019;3;WMR;G090;G090;2;0;0;1;1;1;1;0;;no;yes;no;no;no;no;102;346;37,50;0,66;1,94;50,26;10,40;6,70;R;5
2019;3;IEO;G091eK;G091;5;2;0;1;0;0;1;0;A lot of atresia.;no;yes;yes;yes;yes;yes;102;246;33,70;0,64;5,37;50,26;10,40;13,20;R;5
2019;3;AZTI;G092eM;G092;1;3;2;1;1;1;1;0;;no;yes;no;no;no;no;102;220;31,70;0,69;2,14;50,26;10,40;4,70;R;5
2019;3;IMR;G093eE;G093;2;0;0;1;1;1;0;0;;no;yes;no;no;no;no;102;249;33,70;0,65;3,17;50,26;10,40;7,90;R;4
2019;3;IEO;G095eK;G095;1;0;0;0;1;1;0;0;;no;no;no;no;no;no;102;255;33,20;0,70;1,25;50,26;10,40;3,20;R;5
2019;3;AZTI;G096eM;G096;2;0;0;1;1;1;0;0;;no;yes;no;no;no;no;102;355;37,40;0,68;3,83;50,26;10,40;13,60;R;2
2019;3;IMR;G097eE;G097;4;0;0;1;0;0;0;0;Some Beta atresia;no;yes;yes;no;no;yes;102;370;37,50;0,70;5,62;50,26;10,40;20,80;R;5
2019;3;WMR;G098eI;G098;4;3;0;1;0;0;0;0;;no;yes;yes;no;no;yes;102;257;33,40;0,69;14,01;50,26;10,40;36,00;R;4
2019;3;IEO;G099eK;G099;2;0;0;0;1;0;1;0;Only a few healthy cortical alveoli. Many of them atretic.;no;no;no;no;no;no;102;267;33,70;0,70;1,09;50,26;10,40;2,90;R;5
2019;3;AZTI;G100eM;G100;5;1;0;1;0;1;0;0;;no;yes;no;no;no;no;102;301;35,90;0,65;3,62;50,26;10,40;10,90;R;5
2019;3;IMR;G101eE;G101;5;3;1;1;1;1;0;0;;no;yes;no;no;no;no;102;309;35,20;0,71;6,31;50,26;10,40;19,50;R;4
2019;4;WMR;G102;G102;5;2;0;1;0;0;0;0;;no;yes;yes;no;yes;yes;108;338;35,60;0,75;11,51;49,75;10,24;38,90;R;3
2019;4;IEO;G103eK;G103;5;1;2;1;0;0;1;0;A lot of atresia. In the limit with massive atresia. Between hydrated oocytes and initial vitellogenic oocytes all are atretic.;no;yes;yes;yes;no;yes;108;323;36,00;0,69;3,50;49,75;10,24;11,30;R;4
2019;4;AZTI;G104eM;G104;5;3;2;1;0;1;1;0;;no;yes;no;no;no;no;108;342;35,50;0,76;5,76;49,75;10,24;19,70;R;3
2019;4;IMR;G105eE;G105;5;3;1;1;0;0;0;0;Lot of  beta atresia;no;yes;yes;no;no;yes;108;305;35,70;0,67;6,16;49,75;10,24;18,80;R;4
2019;4;WMR;G106;G106;1;0;0;1;0;1;0;0;;no;yes;no;no;no;no;108;296;35,30;0,67;2,43;49,75;10,24;7,20;R;3
2019;4;IEO;G107eK;G107;5;3;0;1;0;0;1;0;A lot of atresia. In the limit with massive atresia. Between hydrated oocytes and initial vitellogenic oocytes all are atretic.;no;yes;yes;yes;yes;yes;108;276;33,90;0,71;4,20;49,75;10,24;11,60;R;4
2019;4;AZTI;G108eM;G108;5;3;0;1;0;1;1;0;;no;yes;no;no;no;no;108;266;33,70;0,70;2,89;49,75;10,24;7,70;R;4
2019;4;IMR;G109eE;G109;2;0;0;1;0;0;0;0;Lot of  beta atresia;no;yes;yes;no;no;yes;108;270;34,10;0,68;2,07;49,75;10,24;5,60;R;2
2019;4;IEO;G111eK;G111;2;0;0;0;0;1;1;0;;no;no;no;no;no;no;108;246;33,50;0,65;1,79;49,75;10,24;4,40;R;2
2019;4;AZTI;G112eM;G112;2;0;2;1;1;1;1;0;;no;yes;no;no;no;no;108;290;34,10;0,73;2,66;49,75;10,24;7,70;R;4
2019;4;IMR;G113eE;G113;1;0;0;1;0;0;0;0;;no;yes;yes;no;no;yes;108;254;33,70;0,66;0,98;49,75;10,24;2,50;R;5
2019;4;WMR;G114;G114;2;0;0;0;1;0;0;0;;no;no;no;no;no;no;108;278;35,10;0,64;1,37;49,75;10,24;3,80;R;2
2019;4;IEO;G115eK;G115;5;2;0;1;0;0;1;0;;no;yes;yes;yes;yes;yes;108;230;31,50;0,74;9,26;49,75;10,24;21,30;R;3
